Order_ID,Product_ID,User_ID,Order_Date,Return_Date,Product_Category,Product_Price,Order_Quantity,Return_Reason,Return_Status,Days_to_Return,User_Age,User_Gender,User_Location,Payment_Method,Shipping_Method,Discount_Applied,Region,Marketing_Channel,Customer_Tenure_Months,Product_Returnable,High_Return_Risk_Flag,Order_Weekday,Order_Month,Return_Label,Product_Margin,CLV_Estimate,Is_Weekend_Order,Return_Probability
ORD00003274,PROD00003274,USER00003274,2024-10-29,2023-12-19,Books,144.87,2,Changed mind,Returned,-315.0,55,Male,City98,Credit Card,Next-Day,43.48,South,Social Media,9,0,0,Tuesday,10,1,101.39,217.305,0,0.5395023019201349
ORD00003275,PROD00003275,USER00003275,2024-03-20,2024-10-23,Electronics,109.8,3,Defective,Returned,217.0,64,Male,City57,PayPal,Standard,14.78,South,SEO,58,1,0,Wednesday,3,1,95.02,1592.0999999999997,0,0.49558057153308765
ORD00003276,PROD00003276,USER00003276,2024-09-06,2024-06-26,Toys,412.52,2,Changed mind,Returned,-72.0,53,Male,City65,Credit Card,Express,27.32,West,Referral,20,0,0,Friday,9,1,385.2,1375.0666666666666,0,0.4995960773004562
ORD00003277,PROD00003277,USER00003277,2023-06-05,,Clothing,80.22,4,No Return,Not Returned,0.0,26,Male,City34,Debit Card,Standard,40.88,East,Referral,45,1,1,Monday,6,0,39.34,1203.3,0,0.5329814802221571
ORD00003278,PROD00003278,USER00003278,2024-10-21,,Books,356.8,3,No Return,Not Returned,0.0,43,Female,City72,Gift Card,Standard,3.54,Central,Referral,57,0,0,Monday,10,0,353.26,5084.400000000001,0,0.4788137291196458
ORD00003279,PROD00003279,USER00003279,2023-09-25,,Toys,74.0,1,No Return,Not Returned,0.0,31,Female,City72,Debit Card,Standard,13.4,Central,Direct Traffic,28,0,0,Monday,9,0,60.6,172.66666666666669,0,0.5010563175971077
ORD00003280,PROD00003280,USER00003280,2023-03-09,2023-01-19,Home,258.12,3,Wrong item,Returned,-49.0,51,Male,City43,Gift Card,Express,14.14,South,Referral,50,1,0,Thursday,3,1,243.98,3226.5000000000005,0,0.49355672261849015
ORD00003281,PROD00003281,USER00003281,2024-10-02,2024-10-28,Clothing,291.24,3,Changed mind,Returned,26.0,31,Female,City29,PayPal,Next-Day,39.45,West,Email,20,1,1,Wednesday,10,1,251.79,1456.2,0,0.5246630751350241
ORD00003282,PROD00003282,USER00003282,2024-06-24,,Clothing,467.87,2,No Return,Not Returned,0.0,69,Male,City26,Debit Card,Express,18.14,East,Referral,41,1,1,Monday,6,0,449.73,3197.1116666666667,0,0.48477426334283363
ORD00003283,PROD00003283,USER00003283,2024-08-08,,Books,355.78,5,No Return,Not Returned,0.0,59,Female,City4,Debit Card,Express,49.38,Central,Direct Traffic,36,0,0,Thursday,8,0,306.4,5336.7,0,0.5441239586492582
ORD00003284,PROD00003284,USER00003284,2024-05-14,2023-12-20,Home,225.65,4,Defective,Returned,-146.0,24,Male,City86,Credit Card,Standard,15.65,North,Referral,53,1,0,Tuesday,5,1,210.0,3986.4833333333336,0,0.5005326512639112
ORD00003285,PROD00003285,USER00003285,2024-01-26,2023-06-25,Books,289.71,3,Changed mind,Returned,-215.0,30,Female,City9,Credit Card,Next-Day,8.26,Central,SEO,27,0,0,Friday,1,1,281.45,1955.5425,0,0.48620086747578395
ORD00003286,PROD00003286,USER00003286,2024-07-04,2023-11-29,Books,130.42,3,Wrong item,Returned,-218.0,61,Female,City90,Debit Card,Next-Day,0.38,East,SEO,8,0,0,Thursday,7,1,130.04,260.84,0,0.4882665325528995
ORD00003287,PROD00003287,USER00003287,2024-01-23,,Clothing,352.07,4,No Return,Not Returned,0.0,61,Male,City80,Gift Card,Next-Day,41.93,Central,Direct Traffic,32,1,1,Tuesday,1,0,310.14,3755.413333333333,0,0.5293053234039925
ORD00003288,PROD00003288,USER00003288,2024-08-20,2023-11-04,Books,240.76,2,Wrong item,Returned,-290.0,63,Male,City100,Gift Card,Standard,19.81,West,Email,1,0,0,Tuesday,8,1,220.95,40.126666666666665,0,0.5048299812810654
ORD00003289,PROD00003289,USER00003289,2023-09-19,2024-07-05,Books,107.52,4,Changed mind,Returned,290.0,24,Male,City84,Gift Card,Next-Day,3.81,North,Email,17,0,0,Tuesday,9,1,103.71,609.28,0,0.4926731490913058
ORD00003290,PROD00003290,USER00003290,2024-10-12,2023-12-05,Clothing,32.35,3,Wrong item,Returned,-312.0,24,Male,City32,PayPal,Express,25.63,West,Social Media,57,1,1,Saturday,10,1,6.720000000000002,460.98750000000007,1,0.5101573348418439
ORD00003291,PROD00003291,USER00003291,2023-10-14,,Clothing,56.76,3,No Return,Not Returned,0.0,45,Female,City16,Credit Card,Express,40.46,West,Direct Traffic,9,1,1,Saturday,10,0,16.299999999999997,127.71,1,0.5424277192773588
ORD00003292,PROD00003292,USER00003292,2023-06-08,,Books,380.98,3,No Return,Not Returned,0.0,47,Male,City67,Credit Card,Express,35.05,South,Referral,20,0,0,Thursday,6,0,345.93,1904.9,0,0.5141621463480217
ORD00003293,PROD00003293,USER00003293,2024-05-02,2024-09-24,Home,111.14,5,Changed mind,Returned,145.0,21,Male,City55,Debit Card,Standard,21.96,North,Direct Traffic,45,1,0,Thursday,5,1,89.18,2083.875,0,0.511427409063557
ORD00003294,PROD00003294,USER00003294,2024-12-30,,Clothing,331.91,2,No Return,Not Returned,0.0,41,Female,City32,PayPal,Express,32.12,West,Social Media,32,1,1,Monday,12,0,299.79,1770.1866666666667,0,0.5094599086516884
ORD00003295,PROD00003295,USER00003295,2024-01-02,,Toys,417.05,4,No Return,Not Returned,0.0,51,Male,City54,Gift Card,Next-Day,41.38,East,Direct Traffic,2,0,1,Tuesday,1,0,375.67,278.0333333333333,0,0.517947694836331
ORD00003296,PROD00003296,USER00003296,2023-03-03,,Toys,474.36,3,No Return,Not Returned,0.0,68,Female,City61,PayPal,Next-Day,41.3,West,Direct Traffic,32,0,1,Friday,3,0,433.06,3794.88,0,0.5188911692582733
ORD00003297,PROD00003297,USER00003297,2023-11-16,,Electronics,381.13,2,No Return,Not Returned,0.0,47,Female,City74,PayPal,Standard,11.74,Central,Social Media,45,1,0,Thursday,11,0,369.39,2858.475,0,0.4808027666896689
ORD00003298,PROD00003298,USER00003298,2023-06-22,,Books,33.09,4,No Return,Not Returned,0.0,34,Female,City58,PayPal,Express,28.75,West,Email,9,0,0,Thursday,6,0,4.340000000000003,99.27,0,0.5298529256894468
ORD00003299,PROD00003299,USER00003299,2024-04-13,2023-06-07,Books,211.45,3,Not as described,Returned,-311.0,60,Male,City79,Gift Card,Standard,2.38,West,Referral,30,0,0,Saturday,4,1,209.07,1585.8749999999998,1,0.48239553093046966
ORD00003300,PROD00003300,USER00003300,2024-11-09,,Clothing,451.89,1,No Return,Not Returned,0.0,20,Female,City7,Debit Card,Next-Day,10.51,East,Social Media,20,1,1,Saturday,11,0,441.38,753.15,1,0.4728039813877783
ORD00003301,PROD00003301,USER00003301,2024-12-10,2024-06-13,Electronics,225.37,2,Not as described,Returned,-180.0,33,Male,City44,PayPal,Standard,40.55,South,SEO,38,1,0,Tuesday,12,1,184.82,1427.3433333333332,0,0.5245593146232582
ORD00003302,PROD00003302,USER00003302,2024-06-21,2024-10-21,Books,184.18,2,Not as described,Returned,122.0,62,Male,City42,Credit Card,Next-Day,26.47,West,Email,60,0,0,Friday,6,1,157.71,1841.8,0,0.5044264923025283
ORD00003303,PROD00003303,USER00003303,2023-08-15,2023-07-24,Electronics,20.81,4,Not as described,Returned,-22.0,44,Male,City98,Gift Card,Standard,31.66,South,SEO,1,1,0,Tuesday,8,1,-10.85,6.936666666666666,0,0.5369046120350958
ORD00003304,PROD00003304,USER00003304,2023-05-20,2024-08-30,Electronics,138.42,1,Defective,Returned,468.0,56,Female,City36,Debit Card,Next-Day,0.54,East,Email,60,1,0,Saturday,5,1,137.88,692.0999999999999,1,0.47076068911888347
ORD00003305,PROD00003305,USER00003305,2024-03-22,,Home,284.68,4,No Return,Not Returned,0.0,58,Female,City38,Debit Card,Express,27.88,North,Referral,57,1,0,Friday,3,0,256.8,5408.92,0,0.5161119944950023
ORD00003306,PROD00003306,USER00003306,2023-12-10,2023-12-24,Home,489.7,2,Not as described,Returned,14.0,64,Female,City24,Debit Card,Standard,31.49,North,Referral,5,1,1,Sunday,12,1,458.21,408.0833333333333,1,0.4994423342219917
ORD00003307,PROD00003307,USER00003307,2024-01-12,2024-10-31,Electronics,484.03,3,Wrong item,Returned,293.0,38,Female,City26,Gift Card,Next-Day,26.39,East,Direct Traffic,35,1,0,Friday,1,1,457.64,4235.2625,0,0.5007608611628577
ORD00003308,PROD00003308,USER00003308,2023-10-11,2024-12-01,Books,440.52,1,Wrong item,Returned,417.0,44,Female,City34,Gift Card,Express,19.14,East,SEO,36,0,0,Wednesday,10,1,421.38,1321.56,0,0.481140062769867
ORD00003309,PROD00003309,USER00003309,2023-08-21,,Books,272.21,3,No Return,Not Returned,0.0,42,Male,City87,PayPal,Next-Day,39.93,North,Email,1,0,0,Monday,8,0,232.28,68.05249999999998,0,0.5271731161330259
ORD00003310,PROD00003310,USER00003310,2024-03-04,,Books,107.87,1,No Return,Not Returned,0.0,20,Female,City31,PayPal,Standard,8.87,West,Referral,14,0,0,Monday,3,0,99.0,125.84833333333334,0,0.4976825338840485
ORD00003311,PROD00003311,USER00003311,2023-08-22,,Electronics,19.37,2,No Return,Not Returned,0.0,42,Male,City80,Gift Card,Standard,31.54,Central,Social Media,9,1,0,Tuesday,8,0,-12.169999999999998,29.055,0,0.5340486300082692
ORD00003312,PROD00003312,USER00003312,2023-01-20,2023-01-01,Books,353.5,3,Not as described,Returned,-19.0,44,Female,City77,Debit Card,Next-Day,9.52,West,Referral,30,0,0,Friday,1,1,343.98,2651.25,0,0.48481733306127167
ORD00003313,PROD00003313,USER00003313,2024-01-02,,Home,287.21,2,No Return,Not Returned,0.0,52,Female,City26,Gift Card,Next-Day,8.69,East,Social Media,24,1,0,Tuesday,1,0,278.52,1148.84,0,0.484214845029161
ORD00003314,PROD00003314,USER00003314,2024-04-23,2023-09-05,Clothing,110.94,1,Changed mind,Returned,-231.0,68,Male,City3,Credit Card,Standard,29.1,Central,Email,4,1,1,Tuesday,4,1,81.84,36.98,0,0.5255820830685219
ORD00003315,PROD00003315,USER00003315,2024-03-01,2023-03-18,Toys,232.88,1,Defective,Returned,-349.0,39,Male,City27,Debit Card,Standard,39.63,South,Referral,50,0,0,Friday,3,1,193.25,970.3333333333334,0,0.5162441390933965
ORD00003316,PROD00003316,USER00003316,2023-04-04,,Electronics,391.08,1,No Return,Not Returned,0.0,44,Male,City96,Credit Card,Express,30.32,Central,Referral,14,1,0,Tuesday,4,0,360.76,456.26,0,0.5028682683645679
ORD00003317,PROD00003317,USER00003317,2023-04-01,,Clothing,384.2,3,No Return,Not Returned,0.0,70,Female,City34,Debit Card,Next-Day,16.75,East,Email,25,1,1,Saturday,4,0,367.45,2401.25,1,0.4918919319948774
ORD00003318,PROD00003318,USER00003318,2024-11-16,2023-11-02,Electronics,182.12,2,Changed mind,Returned,-380.0,27,Female,City14,Debit Card,Standard,35.88,West,Referral,4,1,0,Saturday,11,1,146.24,121.41333333333333,1,0.5285800841536847
ORD00003319,PROD00003319,USER00003319,2024-08-17,,Books,300.17,3,No Return,Not Returned,0.0,52,Female,City12,Gift Card,Standard,22.38,Central,Social Media,25,0,0,Saturday,8,0,277.79,1876.0625,1,0.5030852713135412
ORD00003320,PROD00003320,USER00003320,2024-10-17,,Toys,111.84,2,No Return,Not Returned,0.0,50,Male,City73,Gift Card,Next-Day,19.11,South,Referral,10,0,0,Thursday,10,0,92.73,186.4,0,0.5117259945015449
ORD00003321,PROD00003321,USER00003321,2023-06-05,2024-10-28,Books,472.15,1,Defective,Returned,511.0,28,Male,City47,Credit Card,Standard,30.69,Central,SEO,35,0,1,Monday,6,1,441.46,1377.1041666666663,0,0.49343576740767014
ORD00003322,PROD00003322,USER00003322,2024-08-24,,Home,429.26,5,No Return,Not Returned,0.0,48,Female,City59,Gift Card,Express,48.11,South,Direct Traffic,55,1,1,Saturday,8,0,381.15,9837.208333333334,1,0.550953001502806
ORD00003323,PROD00003323,USER00003323,2023-02-26,2023-12-13,Home,442.5,5,Changed mind,Returned,290.0,46,Male,City86,Credit Card,Next-Day,0.01,North,Social Media,7,1,0,Sunday,2,1,442.49,1290.625,1,0.4679856127040852
ORD00003324,PROD00003324,USER00003324,2024-04-04,,Books,73.41,4,No Return,Not Returned,0.0,23,Female,City20,Credit Card,Standard,42.14,South,SEO,42,0,0,Thursday,4,0,31.27,1027.74,0,0.5353328896641394
ORD00003325,PROD00003325,USER00003325,2023-01-14,,Home,192.46,5,No Return,Not Returned,0.0,47,Female,City27,Debit Card,Standard,20.51,South,Email,13,1,0,Saturday,1,0,171.95000000000002,1042.4916666666666,1,0.5099173595186487
ORD00003326,PROD00003326,USER00003326,2024-12-23,,Electronics,271.69,4,No Return,Not Returned,0.0,37,Female,City19,Gift Card,Express,45.14,West,Social Media,4,1,0,Monday,12,0,226.55,362.2533333333333,0,0.5339034487164606
ORD00003327,PROD00003327,USER00003327,2024-09-23,,Books,27.12,2,No Return,Not Returned,0.0,63,Male,City6,Credit Card,Next-Day,21.32,East,Direct Traffic,50,0,0,Monday,9,0,5.800000000000001,226.00000000000003,0,0.5067374631071366
ORD00003328,PROD00003328,USER00003328,2024-06-15,2024-12-20,Toys,116.13,5,Not as described,Returned,188.0,30,Male,City78,PayPal,Express,6.79,West,Direct Traffic,43,0,0,Saturday,6,1,109.34,2080.6625,1,0.4930554695217413
ORD00003329,PROD00003329,USER00003329,2024-11-22,2024-12-31,Electronics,167.61,1,Not as described,Returned,39.0,69,Male,City72,PayPal,Standard,46.42,Central,Email,57,1,0,Friday,11,1,121.19,796.1475,0,0.5264423903842744
ORD00003330,PROD00003330,USER00003330,2023-05-16,,Clothing,256.23,2,No Return,Not Returned,0.0,43,Female,City31,PayPal,Next-Day,45.1,West,Email,36,1,1,Tuesday,5,0,211.13,1537.38,0,0.5289223314285538
ORD00003331,PROD00003331,USER00003331,2024-12-25,2023-05-26,Toys,487.67,1,Not as described,Returned,-579.0,37,Female,City28,PayPal,Standard,0.9,West,Social Media,56,0,0,Wednesday,12,1,486.77,2275.793333333333,0,0.45219885269703425
ORD00003332,PROD00003332,USER00003332,2024-06-12,,Home,125.35,3,No Return,Not Returned,0.0,57,Female,City73,PayPal,Next-Day,44.75,South,Referral,14,1,0,Wednesday,6,0,80.6,438.725,0,0.5418399717622668
ORD00003333,PROD00003333,USER00003333,2024-01-11,,Toys,474.25,5,No Return,Not Returned,0.0,68,Male,City20,PayPal,Next-Day,45.92,South,Email,18,0,1,Thursday,1,0,428.33,3556.875,0,0.5285867542920916
ORD00003334,PROD00003334,USER00003334,2024-11-05,,Toys,103.12,2,No Return,Not Returned,0.0,48,Male,City84,PayPal,Next-Day,39.55,North,Referral,8,0,0,Tuesday,11,0,63.57000000000001,137.49333333333334,0,0.5380228270852054
ORD00003335,PROD00003335,USER00003335,2023-04-15,2024-11-16,Books,422.89,2,Changed mind,Returned,581.0,53,Female,City9,Credit Card,Next-Day,11.9,Central,SEO,32,0,0,Saturday,4,1,410.99,2255.413333333333,1,0.47954260466793014
ORD00003336,PROD00003336,USER00003336,2023-03-13,2023-05-08,Electronics,302.22,2,Wrong item,Returned,56.0,35,Male,City28,Debit Card,Next-Day,39.34,West,Direct Traffic,27,1,0,Monday,3,1,262.88,1359.9900000000002,0,0.5206198098465824
ORD00003337,PROD00003337,USER00003337,2024-10-04,,Clothing,454.87,5,No Return,Not Returned,0.0,21,Male,City84,PayPal,Standard,29.06,North,Referral,42,1,1,Friday,10,0,425.81,7960.224999999999,0,0.5214886948554219
ORD00003338,PROD00003338,USER00003338,2023-01-04,2024-12-30,Electronics,384.99,2,Not as described,Returned,726.0,27,Male,City54,PayPal,Standard,16.99,East,Direct Traffic,37,1,0,Wednesday,1,1,368.0,2374.105,0,0.48759244835382715
ORD00003339,PROD00003339,USER00003339,2023-09-23,,Books,98.57,4,No Return,Not Returned,0.0,63,Female,City62,Credit Card,Next-Day,27.28,Central,Referral,23,0,0,Saturday,9,0,71.28999999999999,755.7033333333333,1,0.5207500399729533
ORD00003340,PROD00003340,USER00003340,2024-02-17,,Books,303.35,2,No Return,Not Returned,0.0,27,Female,City4,Gift Card,Express,47.63,Central,SEO,7,0,0,Saturday,2,0,255.72000000000003,353.90833333333336,1,0.5332614447159967
ORD00003341,PROD00003341,USER00003341,2024-09-08,,Electronics,282.33,3,No Return,Not Returned,0.0,25,Male,City24,Credit Card,Standard,43.29,North,Email,12,1,0,Sunday,9,0,239.04,846.99,1,0.5301314921877731
ORD00003342,PROD00003342,USER00003342,2024-03-02,,Books,246.0,5,No Return,Not Returned,0.0,69,Male,City77,PayPal,Standard,14.14,West,SEO,25,0,0,Saturday,3,0,231.86,2562.5,1,0.5005602766340926
ORD00003343,PROD00003343,USER00003343,2024-05-23,2024-11-01,Clothing,474.78,4,Wrong item,Returned,162.0,51,Male,City8,PayPal,Next-Day,24.54,East,Email,3,1,1,Thursday,5,1,450.24,474.78,0,0.49315154139169753
ORD00003344,PROD00003344,USER00003344,2024-01-01,2023-02-02,Clothing,140.54,1,Defective,Returned,-333.0,23,Female,City34,Debit Card,Next-Day,8.08,East,Email,26,1,1,Monday,1,1,132.45999999999998,304.5033333333333,0,0.49052141869625426
ORD00003345,PROD00003345,USER00003345,2023-04-09,,Clothing,234.71,2,No Return,Not Returned,0.0,21,Male,City12,Debit Card,Express,31.07,Central,Direct Traffic,4,1,1,Sunday,4,0,203.64,156.47333333333333,1,0.5186147187677413
ORD00003346,PROD00003346,USER00003346,2023-06-30,2024-09-11,Books,317.08,1,Not as described,Returned,439.0,47,Female,City77,PayPal,Express,37.46,West,SEO,42,0,0,Friday,6,1,279.62,1109.78,0,0.5104051954514892
ORD00003347,PROD00003347,USER00003347,2023-02-13,2023-10-03,Home,138.28,3,Wrong item,Returned,232.0,41,Male,City5,PayPal,Standard,23.96,South,Referral,36,1,0,Monday,2,1,114.32,1244.52,0,0.5110322490005536
ORD00003348,PROD00003348,USER00003348,2023-02-20,,Books,494.58,3,No Return,Not Returned,0.0,28,Male,City22,Debit Card,Next-Day,43.58,West,SEO,15,0,1,Monday,2,0,451.0,1854.675,0,0.517117597349112
ORD00003349,PROD00003349,USER00003349,2024-12-18,2023-06-08,Electronics,482.19,1,Not as described,Returned,-559.0,20,Female,City64,PayPal,Express,10.38,South,Direct Traffic,32,1,0,Wednesday,12,1,471.81,1285.84,0,0.4683449858578602
ORD00003350,PROD00003350,USER00003350,2023-10-20,,Electronics,395.18,2,No Return,Not Returned,0.0,52,Male,City14,Gift Card,Express,18.31,West,Email,29,1,0,Friday,10,0,376.87,1910.0366666666664,0,0.48913703321128116
ORD00003351,PROD00003351,USER00003351,2023-04-01,,Clothing,340.52,1,No Return,Not Returned,0.0,36,Female,City42,Credit Card,Standard,12.02,West,Direct Traffic,10,1,1,Saturday,4,0,328.5,283.76666666666665,1,0.4850560930319744
ORD00003352,PROD00003352,USER00003352,2023-11-17,,Clothing,200.63,1,No Return,Not Returned,0.0,36,Male,City31,PayPal,Express,1.14,West,Social Media,21,1,1,Friday,11,0,199.49,351.1025,0,0.4792130499828194
ORD00003353,PROD00003353,USER00003353,2023-08-21,2023-09-06,Toys,219.87,5,Changed mind,Returned,16.0,53,Female,City47,PayPal,Standard,23.54,Central,Social Media,54,0,0,Monday,8,1,196.33,4947.075,0,0.5148912234277271
ORD00003354,PROD00003354,USER00003354,2023-08-26,2023-09-18,Electronics,368.51,2,Wrong item,Returned,23.0,62,Female,City42,Credit Card,Standard,24.28,West,Referral,16,1,0,Saturday,8,1,344.23,982.6933333333332,1,0.4990014790217227
ORD00003355,PROD00003355,USER00003355,2024-12-22,2023-11-06,Home,10.39,3,Changed mind,Returned,-412.0,67,Female,City47,PayPal,Next-Day,44.33,Central,Direct Traffic,47,1,0,Sunday,12,1,-33.94,122.0825,1,0.5369501351105138
ORD00003356,PROD00003356,USER00003356,2023-11-22,,Electronics,143.95,3,No Return,Not Returned,0.0,32,Female,City23,PayPal,Standard,18.5,North,Referral,19,1,0,Wednesday,11,0,125.45,683.7624999999999,0,0.5074488131105888
ORD00003357,PROD00003357,USER00003357,2023-11-21,2023-12-28,Home,197.74,2,Defective,Returned,37.0,35,Female,City74,Credit Card,Standard,35.75,Central,Referral,29,1,0,Tuesday,11,1,161.99,955.7433333333332,0,0.5219527679741479
ORD00003358,PROD00003358,USER00003358,2023-09-07,,Home,308.9,5,No Return,Not Returned,0.0,55,Male,City76,PayPal,Next-Day,0.96,North,Social Media,52,1,0,Thursday,9,0,307.94,6692.833333333333,0,0.4889646844553771
ORD00003359,PROD00003359,USER00003359,2023-01-21,2023-01-03,Home,496.28,5,Not as described,Returned,-18.0,67,Female,City58,PayPal,Next-Day,5.74,West,Referral,51,1,0,Saturday,1,1,490.54,10545.95,1,0.49841275723419637
ORD00003360,PROD00003360,USER00003360,2024-08-19,2023-09-01,Electronics,107.52,5,Defective,Returned,-353.0,42,Female,City6,Debit Card,Standard,36.34,East,Social Media,18,1,0,Monday,8,1,71.17999999999999,806.4000000000001,0,0.5332445522279128
ORD00003361,PROD00003361,USER00003361,2023-03-04,,Toys,444.18,2,No Return,Not Returned,0.0,27,Male,City75,Debit Card,Express,7.74,South,Email,58,0,0,Saturday,3,0,436.44,4293.74,1,0.4728324907901683
ORD00003362,PROD00003362,USER00003362,2024-08-10,,Electronics,115.54,3,No Return,Not Returned,0.0,40,Female,City32,PayPal,Next-Day,4.34,West,Direct Traffic,44,1,0,Saturday,8,0,111.2,1270.94,1,0.48588570781872853
ORD00003363,PROD00003363,USER00003363,2024-10-26,2024-05-11,Electronics,167.73,1,Changed mind,Returned,-168.0,51,Female,City20,Gift Card,Standard,9.68,South,Referral,57,1,0,Saturday,10,1,158.04999999999998,796.7175,1,0.4812291722273617
ORD00003364,PROD00003364,USER00003364,2023-11-16,,Clothing,462.09,4,No Return,Not Returned,0.0,48,Female,City66,Debit Card,Next-Day,11.13,South,Social Media,16,1,1,Thursday,11,0,450.96,2464.48,0,0.48233345781781356
ORD00003365,PROD00003365,USER00003365,2024-02-07,2024-02-04,Home,260.72,1,Changed mind,Returned,-3.0,54,Male,City42,Gift Card,Next-Day,44.07,West,SEO,1,1,0,Wednesday,2,1,216.65000000000003,21.726666666666667,0,0.5329607999716638
ORD00003366,PROD00003366,USER00003366,2023-10-11,,Books,132.08,1,No Return,Not Returned,0.0,37,Female,City78,Debit Card,Express,44.7,West,Referral,48,0,0,Wednesday,10,0,87.38000000000001,528.32,0,0.5292091313776222
ORD00003367,PROD00003367,USER00003367,2024-08-07,2023-05-01,Home,277.82,4,Changed mind,Returned,-464.0,66,Male,City10,PayPal,Next-Day,40.42,West,Email,2,1,0,Wednesday,8,1,237.4,185.2133333333333,0,0.5275192401872257
